appid,name,developer,publisher,positive,negative,owners,price,initialprice,discount,ccu
485510,Nioh: Complete Edition,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",27867,7025,3500000.0,49.99,49.99,0,291
485570,Milford Heaven - Luken's Chronicles,CGGAMES,CGGAMES,35,24,35000.0,2.99,2.99,0,0
485610,Soccer Online: Ball 3D,Unusualsoft,Unusualsoft,8539,1552,1500000.0,0.99,0.99,0,77
485620,Pick a Hero,vikingfabian,vikingfabian,37,18,10000.0,0.0,0.0,0,0
485640,Genius Greedy Mouse,"Space Fractal, TempleTiger",Space Fractal,86,19,35000.0,0.0,0.0,0,1
485650,Campaign Clicker,Springloaded,Springloaded,195,212,150000.0,0.0,0.0,0,1
485660,Karma Miwa,Space Fractal,Space Fractal,46,21,75000.0,0.0,0.0,0,0
485670,Mini Golf Arena,Evoluta Studio,Evoluta Studio,271,247,35000.0,8.99,8.99,0,0
485690,Hope Lake,"Far Mills, Mysterytag",RunServer,373,142,75000.0,7.99,7.99,0,0
485730,Shift,Black Lime Studio,Black Lime Studio,260,75,150000.0,0.99,0.99,0,0
485760,Legend of Numbers,YFC games,YFC games,81,30,75000.0,0.0,0.0,0,2
485800,Runeous: Part One,Novel Tea Games,Lost Fables,101,33,35000.0,0.0,0.0,0,0
485820,e-River Cabin Journal,Wilderness Journal Games,Wilderness Journal Games,31,29,10000.0,9.99,9.99,0,0
485830,Star Merc,D247 Games,New Worlds Games,45,26,35000.0,1.99,1.99,0,0
485870,Super Duper Party Pooper,K Bros Games,K Bros Games,352,97,150000.0,0.99,0.99,0,1
485890,Summer Sale,Ductape studio,Ductape studio,546,381,35000.0,0.99,0.99,0,0
485920,Neon Warp,Axel Sonic,Axel Sonic,78,22,75000.0,1.99,1.99,0,0
485950,Rise of the Ancients,Talentplace,KishMish Games,149,188,350000.0,4.99,4.99,0,0
485980,Syrian Warfare,Cats Who Play,Cats Who Play,4543,689,350000.0,13.99,13.99,0,28
486020,Hero,Bakershah,Volens Nolens Games,82,32,75000.0,4.99,4.99,0,6
486120,Escape The Past,3DDUO,"Fun4Family, Plug In Digital",55,21,35000.0,4.99,4.99,0,0
486150,Radical Spectrum: Volume 1,Autonomic Interactive,New Reality Games,69,61,75000.0,1.99,1.99,0,0
486170,Bathory - The Bloody Countess,Absolutist Ltd.,Absolutist Ltd.,39,18,35000.0,5.99,5.99,0,0
486310,Meadow - A Shelter Game,Might and Delight,Might and Delight,5283,626,750000.0,6.99,6.99,0,7
486360,Timore Inferno,Vidas Salavejus,Vidas Salavejus,205,142,350000.0,4.99,4.99,0,0
486460,Twilight Town,Absolutist Ltd.,Absolutist Ltd.,90,53,150000.0,0.0,0.0,0,5
486480,Tales of Destruction,Tero Lunkka,HaDe Games,88,120,150000.0,4.99,4.99,0,0
486510,TOKYO WARFARE,Pablo Vidaurre Sanz,Pablo Vidaurre Sanz,268,57,35000.0,4.99,4.99,0,0
486540,Townsmen,HandyGames,HandyGames,165,58,35000.0,0.0,0.0,0,1
486650,Potato Thriller,Samer Khatib (Snowconesolid Productions),Samer Khatib (Snowconesolid Productions),492,119,35000.0,4.99,4.99,0,0
486690,Pastelia Stories,Maru Project Develop Team,Maru Project Develop Team,513,288,35000.0,9.99,9.99,0,0
486720,Bastard Bonds,Bigfingers,Bigfingers,751,92,35000.0,10.99,10.99,0,4
486780,Fruit Ninja VR,Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd,697,168,35000.0,14.99,14.99,0,9
486810,House of Snark 6-in-1 Bundle,Alawar Casual,Alawar Casual,110,19,35000.0,11.99,11.99,0,4
486850,Card of spirits,RMking,RMking,102,34,75000.0,0.99,0.99,0,0
486860,MMORPG Tycoon 2,VectorStorm Pty Ltd,VectorStorm Pty Ltd,2466,395,150000.0,24.99,24.99,0,38
486880,Abrix 2 Diamond version,EJRGames,EJRGames,53,149,35000.0,0.0,0.0,0,0
486940,Handball Action Total,netmin games,netmin games,19,7,10000.0,11.99,11.99,0,0
487000,Quest Hunter,2 Zombie Games,2 Zombie Games,1817,432,350000.0,19.99,19.99,0,1
487020,Fantasy Mosaics 14: Fourth Color,Andy Jurko,Andy Jurko,31,2,10000.0,6.99,6.99,0,0
487030,Beasts Battle,Greenolor Studio,Kaser Studio,68,24,35000.0,1.99,3.99,50,0
487120,Citadel: Forged with Fire,Blue Isle Studios,Blue Isle Publishing,3981,1885,350000.0,14.99,14.99,0,10
487180,The Lords of the Earth Flame,Rhino Games,Rhino Games,174,84,75000.0,9.99,9.99,0,0
487220,Freebie,"Free Games Info, hyperboreanGames",Back To Basics Gaming,1032,371,1500000.0,1.99,1.99,0,0
487250,Spaera,Blazing Orb LLC,Blazing Orb LLC,58,70,35000.0,9.99,9.99,0,0
487330,Totally Unbalanced,Isojumper,Axel Sonic,172,32,75000.0,0.0,0.0,0,0
487350,Pirate Pop,Dadako,Dadako,99,57,75000.0,5.99,5.99,0,0
487370,Akin,ThinkOfGames,Conglomerate 5,642,93,150000.0,4.99,4.99,0,1
487430,KARAKARA,calme,Sekai Project,1663,167,150000.0,9.99,9.99,0,0
487530,Simple Ball: Extended Edition,Antizero company,Antizero company,89,32,150000.0,1.99,1.99,0,0
487580,Ludo Supremo,EnsenaSoft,EnsenaSoft,79,64,75000.0,1.99,1.99,0,0
487590,Pepe Porcupine,EnsenaSoft,EnsenaSoft,74,64,35000.0,0.99,0.99,0,0
487600,Puzzles Under The Hill,EnsenaSoft,EnsenaSoft,70,42,75000.0,0.99,0.99,0,0
487700,Conan the mighty pig,Mihai Morosanu,Mihai Morosanu,1303,126,150000.0,0.99,0.99,0,2
487720,Agony,Madmind Studio,Playway S.A.,1336,1513,350000.0,14.99,14.99,0,1
488080,Taxi,petraguardsoftware.com,petraguardsoftware.com,1,1,75000.0,1.99,1.99,0,0
488160,Galaxy Combat Wargames,Fork Particle Games,Fork Particle Games,16,11,10000.0,0.0,0.0,0,1
488210,JDM Tuner Racing,JDM4iK,Conglomerate 5,221,215,750000.0,4.99,4.99,0,0
488310,Eleven Table Tennis,For Fun Labs,For Fun Labs,3032,177,350000.0,29.99,29.99,0,4
488430,Galaxy in Turmoil,"Frontwire Studios, LLC","Frontwire Studios, LLC",119,179,150000.0,0.0,0.0,0,0
488440,Angeldust,Frank Lucas,Metagaming B.V.,901,510,150000.0,0.0,0.0,0,1
488460,Zeus Quest Remastered,Crazysoft Limited,Crazysoft Limited,24,12,35000.0,0.0,0.0,0,0
488480,SpaceRoads,Wurd Industries,Wurd Industries,10,8,35000.0,2.99,2.99,0,0
488550,Dream Car Builder,RoKo0 (Roman Konyukhov),RoKo0 (Roman Konyukhov),982,75,75000.0,9.99,9.99,0,8
488580,Hover 2030,russpuppy,russpuppy,87,30,75000.0,0.99,0.99,0,0
488660,Just Deserts,Vifth Floor,Sekai Project,247,93,75000.0,9.99,9.99,0,0
488730,God's Trigger,One More Level,Techland Publishing,700,252,150000.0,14.99,14.99,0,1
488770,Her Majesty's SPIFFING,Billy Goat Entertainment Ltd,Secret Mode,245,62,10000.0,11.99,11.99,0,0
488790,South Park: The Fractured But Whole,Ubisoft San Francisco,Ubisoft,24764,4520,3500000.0,29.99,29.99,0,250
488860,MADNESS: Project Nexus,"GIBBING TREE, LLC","GIBBING TREE, LLC",15360,438,750000.0,24.99,24.99,0,190
488890,GentleMoon 2,Vidas Salavejus,Vidas Salavejus,69,13,75000.0,2.99,2.99,0,0
488910,Astral Heroes,Apus Software,Apus Software,227,99,75000.0,0.0,0.0,0,0
488920,Knockout League - Arcade VR Boxing,Grab Games,Grab Games,286,82,35000.0,19.99,19.99,0,0
488960,Star Vikings Forever,Rogue Snail,Akupara Games,90,12,75000.0,9.99,9.99,0,0
489000,The Infinite Black,Spellbook,www.Spellbook.com,138,70,75000.0,0.0,0.0,0,0
489020,iGrow Game,iDev Games,iDev Games,129,105,75000.0,0.99,0.99,0,0
489050,Whitetail Challenge,PSR Outdoors,PSR Outdoors,3,9,35000.0,3.99,3.99,0,0
489110,Putty Pals,Harmonious Games,Harmonious Games,105,5,35000.0,9.99,9.99,0,0
489140,Mr. Shifty,Team Shifty,tinyBuild,1485,200,350000.0,2.99,14.99,80,2
489160,VR Shooter Guns,Cykyria,Cykyria,26,10,10000.0,1.99,1.99,0,0
489170,Galaxy Reavers,Good Games,Good Games,139,62,75000.0,4.99,4.99,0,2
489220,Unforgiving Trials: The Darkest Crusade,Amaterasu Software,Amaterasu Software,422,232,35000.0,0.99,0.99,0,1
489240,Exile to Death,Aleksei Milchakov,Manifestors Games Studio,36,43,75000.0,4.99,4.99,0,125
489260,Brut@l,Stormcloud Games Limited,Rising Star Games,117,39,35000.0,14.99,14.99,0,0
489360,CASE: Animatronics,Walnut LLC,Walnut LLC,3270,665,350000.0,0.99,9.99,90,1
489370,Quarantine,Sproing,505 Games,254,174,35000.0,9.99,9.99,0,0
489380,QuiVr,Blueteak,"Alvios, Inc.",451,54,75000.0,19.99,19.99,0,0
489460,The Last Leviathan,Super Punk Games,Super Punk Games,362,209,75000.0,0.0,0.0,0,0
489470,Hide and Secret Treasure of the Ages,Anarchy Enterprises,Anarchy Enterprises,28,42,35000.0,4.99,4.99,0,0
489520,Minion Masters,BetaDwarf,BetaDwarf,58108,6797,750000.0,0.0,0.0,0,310
489560,Astroflux,Fula Fisken,Fula Fisken,240,93,75000.0,0.0,0.0,0,3
489570,Antisphere,"Soap Interactive, Lion game Lion",Starbreeze Publishing AB,65,37,35000.0,1.99,1.99,0,0
489580,AWA,OMNIDREAM CREATIONS,OMNIDREAM CREATIONS,86,24,35000.0,2.99,2.99,0,0
489600,The Golf Club VR,HB Studios,HB Studios,347,167,35000.0,9.99,9.99,0,0
489610,Chicken Assassin: Reloaded,OneShark,Akupara Games,909,72,35000.0,4.99,4.99,0,0
489630,"Warhammer 40,000: Gladius - Relics of War",Proxy Studios,Slitherine Ltd.,12195,2780,1500000.0,39.99,39.99,0,1326
489660,Fabric,Torreng Labs,Torreng Labs,107,17,35000.0,9.99,9.99,0,0
489720,Conga Master,Undercoders,Undercoders,71,7,35000.0,9.99,9.99,0,0
489740,Playthings: VR Music Vacation,Always & Forever Computer Entertainment,Always & Forever Computer Entertainment,11,2,10000.0,0.99,0.99,0,0
489830,The Elder Scrolls V: Skyrim Special Edition,Bethesda Game Studios,Bethesda Softworks,310162,26896,7500000.0,9.99,39.99,75,25085
489900,Bayla Bunny,EnsenaSoft,EnsenaSoft,60,76,75000.0,1.99,1.99,0,0
489930,Adventures of Bertram Fiddle 2: A Bleaker Predicklement,Rumpus,Chorus Worldwide Games,163,48,35000.0,8.99,8.99,0,0
489940,BATTALION 1944,BULKHEAD,BULKHEAD,9796,6659,1500000.0,0.0,0.0,0,4
490080,Lock's Quest,Digital Continue,HandyGames,56,76,35000.0,14.99,14.99,0,0
490100,Quell Zen,Fallen Tree Games Ltd,Fallen Tree Games Ltd,61,2,35000.0,6.99,6.99,0,0
490110,The Precinct,Fallen Tree Games Ltd,Kwalee,4444,746,350000.0,20.09,29.99,33,553
490220,Prismata,Lunarch Studios,Lunarch Studios,970,217,1500000.0,0.0,0.0,0,6
490230,SWARMRIDERS,Walter Machado,Walter Machado,431,55,150000.0,0.0,0.0,0,1
490250,Locomancer,Eric Lipschutz,Eric Lipschutz,87,16,35000.0,0.0,0.0,0,0
490280,Realms of Magic,Polished Games,Polished Games,781,189,35000.0,19.99,19.99,0,7
490300,Rabbit Island,Serhii Vitukhin,Serhii Vitukhin,26,12,10000.0,1.99,1.99,0,0
490370,Imperium Galactica II,"Digital Reality, Gyroscope Games",THQ Nordic,515,76,150000.0,2.49,9.99,75,15
490450,Tokyo 42,SMAC Games,Mode 7,458,202,150000.0,1.99,19.99,90,0
490510,Pixel Puzzles 2: Christmas,Pixel Puzzles,Pixel Puzzles,102,13,10000.0,4.99,4.99,0,0
490820,Fly O'Clock,Digital Melody,Forever Entertainment S. A.,596,89,350000.0,0.99,0.99,0,1
490840,Gnomes & Goblins (preview),"Wevr, Inc.","Wevr, Inc., Reality One",484,30,150000.0,0.0,0.0,0,0
490860,DashBored,Fading Club,Fading Club,247,63,35000.0,4.99,4.99,0,2
490870,Weird Hero,Snail-Ninja Studio,Snail-Ninja Studio,141,65,35000.0,3.99,3.99,0,0
490880,Robot Legions Reborn,Skyboy Games,Skyboy Games,43,13,35000.0,2.99,2.99,0,0
490920,Wolfpack,Usurpator AB,SUBSIM,1726,199,75000.0,34.99,34.99,0,24
490930,Need to Know,Monomyth Games,Monomyth Games,190,96,35000.0,14.99,14.99,0,0
490980,Daily Chthonicle: Editor's Edition,Sinister Systems,Sometimes You,123,42,350000.0,3.99,3.99,0,39
491000,Gravity Cat,Quiet River,Quiet River,402,110,75000.0,1.99,1.99,0,0
491010,IN-VERT: Definitive Edition,TERNOX,TERNOX,82,19,75000.0,4.99,4.99,0,0
491020,Revenge of the Spirit: Rite of Resurrection,Absolutist Ltd.,Absolutist Ltd.,6,8,35000.0,6.99,6.99,0,0
491040,Bot Vice,DYA Games,DYA Games,1297,104,150000.0,9.99,9.99,0,0
491060,League of Evil,"Ratalaika Games S.L., Woblyware",Ratalaika Games S.L.,49,13,35000.0,7.99,7.99,0,0
491090,Ant Queen,inVantage Technologies,inVantage Technologies,179,95,10000.0,5.99,5.99,0,0
491130,Red Trigger,Bold Spirit Game Studio,Bold Spirit Game Studio,1819,214,150000.0,6.99,6.99,0,0
491160,GemBreak,Ballista Studios IVS,Ballista Studios IVS,85,32,10000.0,4.0,4.0,0,0
491260,Take Thy Throne,Charyb Games,Charyb Games,139,95,75000.0,1.99,1.99,0,0
491280,Drift Horizon Online,JDM4iK Games,"SA Industry, BATYSTORE LTD",479,407,150000.0,4.99,4.99,0,3
491330,12 Labours of Hercules V: Kids of Hellas (Platinum Edition),"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,474,44,35000.0,2.99,2.99,0,3
491380,SteamVR Driver for Razer Hydra,Andras Beck,betaVR,5,1,10000.0,0.0,0.0,0,0
491470,PRINCIPIA: Master of Science,tomeapp,PLAYISM,219,92,75000.0,9.99,9.99,0,2
491510,Vanilla Bagel: The Roguelike,Sergey Bobrov,Sergey Bobrov,25,13,10000.0,12.99,12.99,0,0
491530,Notruf 112 | Emergency Call 112,Crenetic GmbH Studios,Aerosoft GmbH,3315,1019,750000.0,14.99,14.99,0,6
491540,The Bus,TML-Studios,Aerosoft GmbH,4839,1682,350000.0,39.99,39.99,0,164
491560,Momonga Pinball Adventures,"Paladin Studios, Seaven Studio",Plug In Digital,29,31,35000.0,5.99,5.99,0,0
491580,Mahjong Destiny,EnsenaSoft,EnsenaSoft,67,54,75000.0,1.99,1.99,0,0
491650,Reset 1-1,Panda Indie Studio,New Reality Games,172,92,350000.0,1.99,1.99,0,0
491670,Stratego - Single Player,OrangeGames,"OrangeGames, YoudaGames",55,11,35000.0,0.0,0.0,0,1
491720,Nary,Kiepska Spółka,Kiepska Spółka,72,16,75000.0,0.99,1.99,50,0
491770,Deformers,Ready At Dawn,"GameTrust Games, Ready At Dawn",53,119,35000.0,0.0,0.0,0,0
491830,Glow,Impetus Games,Impetus Games,23,7,10000.0,4.99,4.99,0,0
491950,Orwell: Keeping an Eye On You,Osmotic Studios,Daedalic Entertainment,13540,1414,1500000.0,2.49,9.99,75,14
492170,Planet Driller,Oryzhon Studios,Immanitas Entertainment GmbH,52,32,35000.0,4.99,4.99,0,0
492220,Bohemian Killing,The Moonwalls,Libredia Entertainment,131,76,75000.0,12.99,12.99,0,0
492230,Space Hulk: Tactics (Classic),Cyanide Studio,Focus Entertainment,675,377,35000.0,14.99,14.99,0,5
492280,The Agency: Chapter 1,Sapphire Dragon Productions,Sapphire Dragon Productions,35,20,35000.0,2.99,2.99,0,1
492290,Has-Been Heroes,Frozenbyte,GameTrust Games,290,90,75000.0,19.99,19.99,0,0
492430,Alteric,goonswarm,goonswarm,88,38,35000.0,3.99,3.99,0,0
492500,Heroes of the Monkey Tavern,Monkey Stories,Monkey Stories,294,104,75000.0,3.99,7.99,50,0
492530,The Dark Legions,Marcell Baranyai,Mascot Entertainment,138,24,35000.0,1.99,1.99,0,2
492600,Ridge,Yakovlev Vladislav, Volens Nolens Games,43,30,35000.0,0.49,4.99,90,0
492630,Bear With Me - Episode One,Exordium Games,Miyagi Games,863,122,150000.0,0.0,0.0,0,0
492720,Tropico 6,"Limbic Entertainment, Realmforge Studios",Kalypso Media,23776,3415,1500000.0,39.99,39.99,0,575
492760,Aftercharge,Chainsawesome Games,Chainsawesome Games,166,53,35000.0,0.0,0.0,0,0
492800,Shonen Idle Z,Zakos Games,Zakos Games,284,261,150000.0,0.0,0.0,0,0
492840,Veterans Online - Open Beta,Nuked Cockroach,Nuked Cockroach,207,117,350000.0,0.0,0.0,0,0
492870,FIVE: Champions of Canaan,Kingdom Games,Kingdom Games,48,23,35000.0,3.99,3.99,0,0
493000,Battle Knights,Mire Studios,Mire Studios,14,4,10000.0,2.99,2.99,0,0
493180,Dynasty Feud,Kaia Studios,Kaia Studios,83,18,10000.0,0.0,0.0,0,0
493200,RiME,"Tequila Works, QLOC","Grey Box, Six Foot",4585,494,350000.0,29.99,29.99,0,1
493310,Requiem: Avenging Angel,Cyclone Studios,Ziggurat,85,19,75000.0,9.99,9.99,0,0
493320,Killing Time (Classic),The 3DO Company,Ziggurat,72,27,350000.0,9.99,9.99,0,0
493340,Planet Coaster,"Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)",64131,6147,3500000.0,11.24,44.99,75,687
493370,Ragnarok Clicker,Playsaurus,Gravity Interactive,828,310,350000.0,0.0,0.0,0,20
493450,Wild Romance,Norn,Sticky Rice Games,78,59,10000.0,8.99,8.99,0,0
493490,City Car Driving,"Forward Development, Ltd.","Forward Global Group, Ltd.",24830,5346,750000.0,12.49,24.99,50,484
493520,GTFO,10 Chambers,10 Chambers,52357,9740,3500000.0,39.99,39.99,0,307
493540,Figment,Bedtime Digital Games,Bedtime Digital Games,4610,674,750000.0,19.99,19.99,0,4
493580,Hidden Object - 12 in 1 bundle,Mzone,Games for All,84,71,75000.0,5.99,5.99,0,3
493650,Deep Space Dash,Delusional Games,Back To Basics Gaming,117,240,350000.0,1.99,1.99,0,0
493700,Monster Puzzle,Flynn's Arcade,Flynn's Arcade,101,78,150000.0,4.99,4.99,0,0
493710,Laraan,Flynn's Arcade,Flynn's Arcade,124,141,150000.0,4.99,4.99,0,0
493720,Haven Moon,Francois Roussel,Francois Roussel,508,138,350000.0,11.99,11.99,0,2
493780,Nightork Adventures - Beyond the Moons of Shadalee,Warptear Entertainment,Warptear Entertainment,41,38,75000.0,0.0,0.0,0,1
493810,Jonah's Path,Ionut Lucian Achiricioaei,Ionut Lucian Achiricioaei,53,23,75000.0,0.0,0.0,0,1
493820,Rivais Em Batalha,Art Games,SA Industry,59,20,35000.0,4.99,4.99,0,1
493840,Marvel vs. Capcom: Infinite,Capcom,Capcom,2144,1083,350000.0,39.99,39.99,0,44
493900,Dungeons 3,Realmforge Studios,Kalypso Media,17320,1062,1500000.0,29.99,29.99,0,62
493980,Green Ranch,Palaplay,Immanitas Entertainment,43,19,35000.0,4.99,4.99,0,0
494120,RX squad,YFYX GAMES,My Way Games,47,19,35000.0,4.99,4.99,0,0
494150,The Thrill of the Fight - VR Boxing,Halfbrick Studios Pty Ltd,Halfbrick Studios Pty Ltd,3785,176,150000.0,9.99,9.99,0,8
494230,Heart's Medicine - Time to Heal,"Blue Giraffe, GameHouse",GameHouse,816,52,35000.0,19.99,19.99,0,3
494290,MiDZone,"NFA, AMASS",NFA,27,39,35000.0,2.99,2.99,0,0
494360,Barrow Hill: Curse of the Ancient Circle,Shadow Tor Studios,Iceberg Interactive,160,32,35000.0,7.99,7.99,0,1
494430,Praey for the Gods,No Matter Studios,No Matter Studios,2381,553,150000.0,29.99,29.99,0,6
494580,STANDBY,Noclip,Noclip,173,52,35000.0,2.99,2.99,0,0
494600,EARTH'S DAWN,"One or Eight, Team EARTHWARS",One or Eight,181,69,35000.0,3.99,3.99,0,0
494670,TransRoad: USA,Deck13 Hamburg,astragon Entertainment,210,196,35000.0,3.99,19.99,80,1
494720,Morphblade,Suspicious Developments,Suspicious Developments,513,47,35000.0,4.99,4.99,0,1
494740,Police Quest Collection,Sierra,Activision,104,39,75000.0,9.99,9.99,0,2
494810,VR: Vacate the Room (Virtual Reality Escape),hOSHI,hOSHI,212,40,10000.0,3.99,3.99,0,0
494820,Acid Flip,Triadne,Triadne,2,0,35000.0,3.99,3.99,0,0
494840,UBOAT,Deep Water Studio,PlayWay S.A.,19746,3742,750000.0,29.99,29.99,0,633
495030,VR Battle Grid,Fred Sauer,Fred Sauer,62,7,35000.0,0.0,0.0,0,0
495050,Mega Man Legacy Collection 2,"CAPCOM CO., LTD","CAPCOM CO., LTD",1294,241,75000.0,19.99,19.99,0,24
495090,Evolution Planet: Gold Edition,Play Wireless,Play Wireless,39,15,35000.0,4.99,4.99,0,0
495110,Enigmatis 3: The Shadow of Karkhala,Artifex Mundi,Artifex Mundi,906,65,150000.0,14.99,14.99,0,1
495140,NARUTO: Ultimate Ninja STORM,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,4984,1561,350000.0,19.99,19.99,0,39
495280,Disgaea 2 PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",1444,137,150000.0,19.99,19.99,0,34
495290,AccuRC 2,trasnatech,trasnatech,467,68,35000.0,49.99,49.99,0,10
495350,Woodle Tree 2: Worlds,Fabio Ferrara,Chubby Pixel,195,78,75000.0,4.99,4.99,0,0
495420,State of Decay 2: Juggernaut Edition,Undead Labs,Xbox Game Studios,52001,10715,3500000.0,29.99,29.99,0,1281
495480,Visual Novel Maker,KOMODO,KOMODO,278,163,10000.0,59.99,59.99,0,10
495520,Ping Pong League,Cover Corp.,Cover Corp.,83,61,75000.0,0.0,0.0,0,1
495540,Dashy Square VR,Kastriot Sulejmani,Kastriot Sulejmani,3,3,35000.0,6.99,6.99,0,0
495560,Farm Manager 2018,Cleversan Games,"PlayWay S.A., Sim Farm S.A.",1984,787,350000.0,19.99,19.99,0,11
495580,Divided We Fall: Play For Free,KAVA Game Studio,KAVA Game Studio,135,112,150000.0,0.0,0.0,0,0
495680,Overdriven Reloaded,TOMAGameStudio,TOMAGameStudio,30,4,10000.0,7.99,7.99,0,0
495700,Gabriel Knight: Sins of the Father,Sierra On-Line,Activision,159,22,75000.0,5.99,5.99,0,1
495720,Intrude,Michal Kruba,Michal Kruba,169,35,75000.0,3.99,3.99,0,0
495760,Deios II // DEIDIA,BARCHboi,BARCHboi,15,3,10000.0,6.99,6.99,0,0
495780,Hexoscope,Studio Binokle,Sometimes You,193,25,75000.0,2.99,2.99,0,1
495830,Endless Labyrinth,Mike Prosser,Mike Prosser,16,5,35000.0,0.99,0.99,0,0
495890,Montaro,JCKSLAP,02GAMES,11512,591,350000.0,0.99,0.99,0,3
495910,Dungeon Fighter Online,Neople,Neople,3397,2141,750000.0,0.0,0.0,0,173
495960,The Secret Monster Society,Deceptive Games Ltd.,Deceptive Games Ltd.,27,15,35000.0,3.99,3.99,0,0
495990,True Love ～Confide to the Maple～,SP-time,SP-time,1339,242,35000.0,11.99,11.99,0,1
496120,LaserCat,Daniel McFarline,Daniel McFarline,88,10,35000.0,0.99,0.99,0,0
496190,Senza Peso,Kite &amp; Lightning,Kite &amp; Lightning,295,20,35000.0,0.0,0.0,0,2
496240,Onward,Downpour Interactive,Downpour Interactive,6329,2886,750000.0,24.99,24.99,0,30
496250,Paddle Up,Pavel Jamal,Pavel Jamal,205,32,10000.0,9.99,9.99,0,0
496300,Kingdom: New Lands,Noio,Raw Fury,10095,1646,1500000.0,14.99,14.99,0,63
496320,Running Gods,Midnight Games EIRL,Midnight Games EIRL,19,8,75000.0,4.99,4.99,0,0
496340,Fighting Fantasy Legends,Nomad Games,Nomad Games,116,66,35000.0,6.99,6.99,0,0
496400,Renoir,Black Wing Foundation,Fulqrum Publishing,74,71,10000.0,4.99,4.99,0,1
496440,The Challenge,Atum Software,Sometimes You,24,43,350000.0,0.76,10.99,93,0
496450,J.A.C.K.,Crystice Softworks,Crystice Softworks,241,18,35000.0,14.99,14.99,0,7
496460,Life is Feudal: Forest Village,Mindillusion,Bitbox Ltd.,3904,1986,350000.0,24.99,24.99,0,38
496480,Vex,"Stenner Studios, Killbox Graphics",UltraShock Gaming,15,8,35000.0,0.0,0.0,0,0
496550,Noob Squad,DIG Games,DIG Games,215,278,150000.0,0.99,0.99,0,0
496590,Crystal Cosmos,Sea Beast Productions,,29,10,35000.0,4.99,4.99,0,0
496620,Monster Slayers,Nerdook Productions,Nerdook Productions,975,256,350000.0,8.99,8.99,0,3
496630,Empty Horizons,ebi-hime,ebi-hime,83,13,35000.0,2.99,2.99,0,0
496640,Strange Night,Labory,SA Industry,276,171,350000.0,4.99,4.99,0,1
496650,Antihorror,HFM Games,HFM Games,161,60,75000.0,1.99,1.99,0,0
496680,SweatShop,DUCK,Sometimes You,224,236,350000.0,0.99,0.99,0,0
496690,Adventures On The Polluted Islands,Uncle Frost Team,Sometimes You,98,45,75000.0,2.99,2.99,0,0
496730,Sorcerer King: Rivals,Stardock Entertainment,Stardock Entertainment,251,150,150000.0,19.99,19.99,0,2
496750,The Housewife,Colossal Wreck,Back To Basics Gaming,158,164,350000.0,1.99,1.99,0,0
496760,The Beast Within: A Gabriel Knight Mystery,Sierra On-Line,Activision,248,24,35000.0,5.99,5.99,0,3
496810,MegaTagmension Blanc + Neptune VS Zombies (Neptunia),"IDEA FACTORY, COMPILE HEART, TAMSOFT",Idea Factory International,1236,173,350000.0,5.99,14.99,60,2
496890,Replica,Somi,"Somi, Zero Rock Entertainment",2950,487,350000.0,2.99,2.99,0,1
497020,Mystic Diary - Hidden Object,SunRay Games,SunRay Games,22,23,10000.0,4.99,4.99,0,0
497050,Shape Shifter,PRORTUS,Back To Basics Gaming,94,83,75000.0,1.99,1.99,0,0
